X,Y,OBJECTID,cdsCode,schoolID,district,name,addr,city,zip,openDate,charter,docType,socType,gsOffered,shrtName,priv
-117.24048126919,33.1871422273972,897,37684523730298,839,Vista Unified,Vista Adult,510 Sunset Drive,Vista,92081,1980/07/01 00:00:00+00,N,Unified School District,Adult Education Centers,Adult,Vista Adult,N
-117.102049226968,32.6991197277029,898,37735283736808,840,San Diego Community College,San Diego Continuing Education,4343 Ocean View Boulevard,San Diego,92113,1980/07/01 00:00:00+00,N,Community College District,Adult Education Centers,Adult,San Diego CE,N
-117.267743627587,33.12294652005,899,37735513730892,842,Carlsbad Unified,Carlsbad Adult Transition,6225 El Camino Real,Carlsbad,92009,1993/09/01 00:00:00+00,N,Unified School District,Adult Education Centers,Adult,Carlsbad Adult Trans,N
-117.292792036693,33.2074006921463,900,37735690136267,844,Oceanside Unified,Coastal Academy Charter,4096 Calle Platino,Oceanside,92056,2017/08/07 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,Coastal Acad Charter,N
-117.165850623399,33.1064911500293,901,37737910131433,846,San Marcos Unified,Double Peak,111 San Elijo Road,San Marcos,92078,2016/08/31 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Double Peak,N
-117.158738792835,33.1804106696193,902,37737913730918,847,San Marcos Unified,San Marcos Adult,158 Cassou Road,San Marcos,92069,1993/07/01 00:00:00+00,N,Unified School District,Adult Education Centers,Adult,San Marcos Adult,N
-117.180084429925,32.769534503523,903,37745263790029,849,San Diego County ROP,San Diego County ROP,"6401 Linda Vista Road, Room 408",San Diego,92111,1980/07/01 00:00:00+00,N,Regional Occupation Center/Program (ROC/P),ROC/ROP,9-Adult,SD County ROP,N
-116.963040006896,32.8070113018509,904,37770990136077,859,SBE - Grossmont Secondary,Grossmont Secondary,111 Fletcher Parkway,El Cajon,92020,2017/07/05 00:00:00+00,Y,State Board of Education,High Schools In 1 School Dist. (Public),7-12,Grossmont Secondary,N
-117.053418438445,32.6488289365308,905,37771070136473,861,SBE - Sweetwater Secondary,Sweetwater Secondary,3252 Bonita Road,Chula Vista,91910,2017/07/31 00:00:00+00,Y,State Board of Education,High Schools In 1 School Dist. (Public),7-12,Sweetwater Secondary,N
-117.112189806365,33.1294363216062,906,37103710137695,887,San Diego County Office of Education,Community Montessori,"1441 Montiel Road, Suite 143",Escondido,92026,2018/07/01 00:00:00+00,Y,County Office of Education (COE),Elementary Schools (Public),K-8,Community Montessori,N
-117.112189806365,33.1294363216062,907,37103710137752,888,San Diego County Office of Education,Dimensions Collaborative,"1441 Montiel Road, Suite 143",Escondido,92026,2018/07/01 00:00:00+00,Y,County Office of Education (COE),K-12 Schools (Public),K-12,Dimensions Collabor*,N
-116.976350564797,32.6205096653582,908,37103710138016,889,San Diego County Office of Education,Pacific Springs Charter,1615 Mater Dei Drive,Chula Vista,91913,2018/07/01 00:00:00+00,Y,County Office of Education (COE),K-12 Schools (Public),K-12,Pacific Springs,N
-116.965560226769,32.6525018596286,909,37680230138073,928,Chula Vista Elementary,Learning Choice Academy - Chula Vista,"881 Kuhn Drive Suite, 106",Chula Vista,91914,2018/08/27 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Learning Choice CV,N
-117.013980246025,32.7757548782926,910,37103710138792,932,San Diego County Office of Education,JCS - Manzanita,5300 Jackson Drive,La Mesa,91942,2018/09/28 00:00:00+00,Y,County Office of Education (COE),K-12 Schools (Public),K-12,JCS Manzanita,N
-116.934830410057,32.8092609451196,911,37679910139394,933,Cajon Valley Union,Kidinnu Academy,1025 North Second Street,El Cajon,92021,2019/09/04 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-5,Kidinnu,N
-117.013665670597,32.7557641030021,912,37681300139063,934,Grossmont Union High,The Learning Choice Academy - East County,4215 Spring Street Suite 104,La Mesa,91941,2019/08/26 00:00:00+00,Y,High School District,K-12 Schools (Public),K-12,The Learning Choice,N
-116.59494102163,33.078543357092,913,37681630139402,935,Julian Union Elementary,Brookfield Engineering Science Technology Academy,1704 Cape Horn,Julian,92036,2019/08/01 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),3-12,Brookfield,N
-116.529205121869,32.822447030907,914,37682130138636,936,Mountain Empire Unified,JCS - Pine Valley,28876 Old Highway 80,Pine Valley,91962,2018/08/20 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,JCS Pine Valley,N
-117.123788097488,32.8359696554177,915,37754160138651,937,Warner Unified,San Diego Mission Academy,9512 Chesapeake Drive,San Diego,92123,2019/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),6-12,Mission,N
-117.162472452448,33.141464975628,916,37754160139451,940,Warner Unified,Pathways Academy Charter - Adult Education,100 East San Marcos Boulevard,San Marcos,92069,2019/07/01 00:00:00+00,Y,Unified School District,High Schools (Public),9-12,Pathways,N
-117.181679339581,32.8150679854264,917,37764710138768,941,SBC - High Tech High,High Tech Middle Mesa,5331 Mount Alifan Drive Building 400,San Diego,92111,2019/08/26 00:00:00+00,Y,Statewide Benefit Charter,Intermediate/Middle Schools (Public),6-8,High Tech Middle,N
-117.181266567881,32.816445956354,918,37764710138776,942,SBC - High Tech High,High Tech Elementary Mesa,5331 Mount Alifan Drive Building 200,San Diego,92111,2019/08/26 00:00:00+00,Y,Statewide Benefit Charter,Elementary Schools (Public),K-5,High Tech Elementary,N
-117.080299535842,32.7567126683446,919,37680490136614,962,Dehesa Elementary,Diego Hills Central Public Charter,4348 54th Street,San Diego,92115,2017/06/25 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Diego Hills Central*,N
-117.066942926594,33.0719203463307,920,37681060137034,973,Escondido Union High,Audeo Charter School III,200 East Via Rancho Parkway,Escondido,92025,2018/07/01 00:00:00+00,Y,High School District,High Schools (Public),6-12,Audeo CS III,N
-116.935412899337,32.8006478003855,921,37681630137109,987,Julian Union Elementary,Diego Valley East Public Charter,511 North 2nd Street,El Cajon,92021,2018/07/01 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,Diego Valley East P*,N
-117.279854974046,33.0453217501502,922,37681630138156,988,Julian Union Elementary,JCS - Mountain Oaks,539 Encinitas Boulevard,Encinitas,92024,2018/08/20 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-8,JCS - Mountain Oaks,N
-116.493737917685,32.7321547388215,923,37682130136978,1015,Mountain Empire Unified,Elite Academic Academy - Mountain Empire,3291 Buckman Springs Road,Pine Valley,91962,2018/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,EAA - ME,N
-117.098049773256,32.7128325675808,924,37683380136663,1056,San Diego Unified,America's Finest Charter,730 45th Street,San Diego,92105,2017/08/28 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,America's Finest 2,N
-117.027842315892,32.5703722045642,925,37683790137737,1135,San Ysidro Elementary,Vista Del Mar,4885 Del Sol Boulevard,San Diego,92154,2018/07/01 00:00:00+00,N,Elementary School District,Intermediate/Middle Schools (Public),7-8,Vista Del Mar,N
-117.208525340899,33.1248965583445,926,37737910138222,1189,San Marcos Unified,Pivot Charter School - San Diego II,1030 La Bonita Drive Suite 100,San Marcos,92078,2018/07/01 00:00:00+00,Y,Unified School District,K-12 Schools (Public),K-12,Pivot CS - SD II,N
-117.023976442743,33.2799029343342,927,37756143731338,1192,Valley Center-Pauma Unified,Valley Center-Pauma Adult,31322 Cole Grade Road,Valley Center,92082,2000/09/12 00:00:00+00,N,Unified School District,Adult Education Centers,9-12,Valley Center-Pauma*,N
-117.180784618527,32.8157953877424,928,37764710137067,1195,SBC - High Tech High,High Tech High Mesa,5331 Mount Alifan,San Diego,92111,2018/08/27 00:00:00+00,Y,Statewide Benefit Charter,High Schools (Public),9,High Tech High Mesa,N
-117.233778365228,33.2203960288805,929,37771560137323,1197,SBE - Vista Springs Charter,Vista Springs Charter,700 East Bobier Avenue,Vista,92084,2018/07/01 00:00:00+00,Y,State Board of Education,K-12 Schools (Public),K-12,Vista Springs,N
-117.191229748786,33.1374086623899,930,37771720138099,1200,SBE - Baypoint Preparatory Academy San Diego,Baypoint Preparatory Academy - San Diego,520 E. Carmel Street,San Marcos,92078,2018/08/20 00:00:00+00,Y,State Board of Education,Elemen Schools In 1 School Dist. (Public),K-8,Baypoint Preparator*,N
-117.199492915042,32.8036989422457,931,37683380133546,100290,San Diego Unified,Banyan Tree Foundations Academy - San Diego,3450 Clairemont Drive,San Diego,92117,2016/02/08 00:00:00+00,N,Unified School District,Private,1-12,Banyan Tree Found,Y
-117.175437085582,32.8278950637493,932,37683386154819,100294,San Diego Unified,Coastal Christian Academy,4633 Doliva Dr. ,San Diego,92117,2018/06/06 00:00:00+00,N,Unified School District,Private,K-6,Coastal Christian,Y
-117.1591281561,32.7449981376898,933,37683380135558,100295,San Diego Unified,Community Transition Academy,625 Pennsylvania Avenue,San Diego,92103,2017/01/17 00:00:00+00,N,Unified School District,Private,9-12,Community Transition,Y
-117.266844835979,33.0603546798891,934,37680806155824,100305,Encinitas Union Elementary,Lingua Natal,1104 Garden View Rd,Encinitas,92024,2018/08/14 00:00:00+00,N,Elementary School District,Private,K,Lingua Natal,Y
-117.247436403935,33.2122724670779,935,37684527072713,100309,Vista Unified,New Haven School,216 West Los Angeles Dr.,Vista,92083,1980/07/01 00:00:00+00,N,Unified School District,Private,6-12,New Haven,Y
-117.063397211951,33.0989838245911,936,37680986156111,100312,Escondido Union,Saint Mary - Saint Joseph Catholic School,322 Amparo Drive,Escondido,92025,2018/08/14 00:00:00+00,N,Elementary School District,Private,1-12,St. Mary St. Joseph,Y
-117.237382305151,33.0366576870929,937,37680806913800,100317,Encinitas Union Elementary,The Rhoades School,141 S. Rancho Santa Fe Road,Encinitas,92024,1980/07/01 00:00:00+00,N,Elementary School District,Private,K-8,Rhoades School,Y
-117.22009518415,33.1725167797936,938,37103710138594,1202,San Diego County Office of Education,Dual Language Immersion North County,2030 University Drive,Vista,92083,2018/08/27 00:00:00+00,Y,County Office of Education (COE),Elementary Schools (Public),K-8,Dual Language,N
-117.275865523021,33.0358793520021,939,37681630138628,1204,Julian Union Elementary,JCS - Cedar Cove,777 Santa Fe,Encinitas,92024,2018/08/20 00:00:00+00,Y,Elementary School District,K-12 Schools (Public),K-12,JCS - Cedar Cove,N
-116.971291561317,32.7457904219782,940,37771640137356,1205,SBE - College Preparatory Middle - La Mesa Spring Valley,College Preparatory Middle,10269 Madrid Way,Spring Valley,91977,2018/09/04 00:00:00+00,Y,State Board of Education,Intermediate/Middle Schools (Public),5-8,College Preparatory*,N
-117.126753219821,32.5866680137739,941,37683956040505,1207,Imperial Beach Charter,Imperial Beach Charter,525 3rd St,Imperial Beach,91932,1980/07/01 00:00:00+00,Y,Elementary School District,Elementary Schools (Public),K-8,IB Charter West,N
-117.220886993809,33.1728916583917,942,37103710138404,1201,San Diego County Office of Education,Classical Academy Vista,2022 University Dr,Vista,92083,2018/07/20 00:00:00+00,Y,County Office of Education (COE),Elementary Schools (Public),K-8,CA Vista,N
-117.077136730544,32.7575965505172,943,37103710108548,1209,San Diego County Office of Education,Iftin Charter,5465 El Cajon Boulevard,San Diego,92115,2006/09/05 00:00:00+00,Y,County Office of Education (COE),Elementary Schools (Public),K-8,Iftin Charter,N
-117.132108851365,32.7008470120223,944,37683380140319,1210,San Diego Unified,Logan Memorial Educational Campus,2875 Ocean View Blvd,San Diego,92113,2020/07/01 00:00:00+00,N,Unified School District,K-12 Schools (Public),P-12,Logan Memorial,N
-117.117851647937,32.6981006079529,945,37683380140384,1211,San Diego Unified,Mountain View,3550 Logan Avenue,San Diego,92113,2020/07/01 00:00:00+00,N,Unified School District,Elementary Schools (Public),K-8,Mountain View,N
-117.126776638519,32.5864715292653,946,37683950140327,1212,South Bay Union,SBUSD Virtual Academy,525 Third Street,Imperial Beach,91932,2020/08/31 00:00:00+00,N,Elementary School District,Elementary Schools (Public),K-6,SBUSD,N
-117.368137799844,33.1853754723734,947,37735690140079,1213,Oceanside Unified,Surfside Academy,1125 South Ditmar Street,Oceanside,92054,2020/08/17 00:00:00+00,N,Unified School District,Alternative Schools of Choice,K-12,Surfside Academy,N
-117.362264644739,33.2087297755094,948,37735690140343,1214,Oceanside Unified,Oceanside Unified School District Adult Transition Program,707 Carey Road,Oceanside,92058,2019/08/20 00:00:00+00,N,Unified School District,Special Education Schools (Public),12-Adult,Oceanside Adult,N
-116.960721842569,32.6521555290077,949,37680236202519,100330,Chula Vista Elementary,Green Hills Learning Center,"2400 Fenton St., Suite 101",Chula Vista,91914,2019/10/01 00:00:00+00,N,Elementary School District,Private,K,Green Hills,Y
-116.965123387325,32.8170695027135,950,37681306141907,100334,Grossmont Union High,Foothills Christian Middle School,365 W. Bradley Ave.,El Cajon,92020,2019/10/01 00:00:00+00,N,High School District,Private,6-8,Foothills,Y
-117.04220041744,32.7735128797434,951,37681977067846,100336,La Mesa-Spring Valley,Excelsior Academy,"7200 Parkway Drive, Ste 113",La Mesa,91942,2019/10/01 00:00:00+00,N,Elementary School District,Private,K-12,Excelsior,Y
-116.864317758119,33.0390733402301,952,37683047049323,100338,Ramona City Unified,Montessori Children's Elementary,703 9Th Street,Ramona,92065,2019/10/01 00:00:00+00,N,Unified School District,Private,K-6,Montessori CE,Y
-117.112689593287,32.6936781622286,953,37683386136055,100339,San Diego Unified,Cristo Rey San Diego High School,1228 S. 38Th St.,San Diego,92113,2019/10/01 00:00:00+00,N,Unified School District,Private,9,Cristo Rey,Y
-117.155175810387,32.7113179928076,954,37683386136691,100340,San Diego Unified,Via Talentum Academy,1041 Market St Ste 165,San Diego,92101,2019/10/01 00:00:00+00,N,Unified School District,Private,K-12,Via Talentum,Y
-117.274593068754,32.8436845785256,955,37683386155212,100343,San Diego Unified,Day Prep,7717 Fay Avenue,San Diego,92037,2019/10/01 00:00:00+00,N,Unified School District,Private,K-12,Day Prep,Y
-117.215370823799,32.7404036499243,956,37683386156673,100344,San Diego Unified,Banyan Tree Compass Academy,2675 Rosecrans St. .,San Diego,92106,2019/10/01 00:00:00+00,N,Unified School District,Private,1-12,Banyan Tree,Y
-117.141605172908,32.7674945634132,957,37683386156830,100345,San Diego Unified,Warren-Walker Middle School,2231 Camino Del Rio South,San Diego,92108,2019/10/01 00:00:00+00,N,Unified School District,Private,6-8,Warren-Walker Middle,Y
-117.190932322458,32.8225878468876,958,37683386157135,100346,San Diego Unified,Japanese Academy of San Diego,4811 Mt. Etna Drive,San Diego,92117,2019/10/01 00:00:00+00,N,Unified School District,Private,K-3,Japanese Academy,Y
-117.183885368348,32.8055457943675,959,37683386157184,100347,San Diego Unified,Beacon Christian Academy,3520 Mt. Acadia Blvd.,San Diego,92111,2019/10/01 00:00:00+00,N,Unified School District,Private,K-12,Beacon,Y
-117.106880800457,32.7777589593707,960,37683386158075,100348,San Diego Unified,Mission Valley Academy,4055 Camino del Rio South,San Diego,92108,2019/10/01 00:00:00+00,N,Unified School District,Private,K-9,Mission Valley,Y
-117.250031707511,32.8332873095981,961,37683386975460,100349,San Diego Unified,The Evans School,6510 La Jolla Scenic Drive S,San Diego,92037,2019/10/01 00:00:00+00,N,Unified School District,Private,K-6,The Evans School,Y
-117.293946627077,33.0378052391363,962,37683466158307,100350,San Dieguito Union High,Norton High School,"1106 Second Street, Suite 532",Encinitas,92024,2019/10/01 00:00:00+00,N,High School District,Private,1-12,Norton High School,Y
-117.052505208534,32.5549212405348,963,37683796159529,100351,San Ysidro Elementary,Tack International Academy,416 W San Ysidro Blvd L304,San Diego,92173,2019/10/01 00:00:00+00,N,Elementary School District,Private,K-12,Tack International,Y
-117.189117633388,32.9884827990823,964,37683876156152,100352,Solana Beach Elementary,Diegueno Country School,15663 Circo Diegueno Road,San Diego,92067,2019/10/01 00:00:00+00,N,Elementary School District,Private,K-6,Diegueno Country,Y
-117.234058389416,33.1483977729236,965,37684527102098,100354,Vista Unified,Sanderling Waldorf School,2585 Business Park Dr,Vista,92081,2019/10/01 00:00:00+00,N,Unified School District,Private,K-8,Sanderling,Y
